GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,NAICS.id,NAICS.display-label,NAICS.annotation.id,YEAR.id,EMP,EMP_S,PAYANN,BENEFIT,BENEFIT_S,BENHEA,BENPEB,BENPEC,BENOTH,EMPAVPW,HOURS,PAYANPW,CSTMTOT,CSTMTOT_S,CSTMPRT,CSTRSL,CSTCNT,CSTFU,CSTFU_S,ELECPCH,CSTELEC,CSTELEC_S,ELECGEN,ELECSLD,RCPTOT,RCPTOT_S,RCPTPLM,RCPTRAN,MSCTOT,MSCRSLTT,MSCCNTTT,MSCOTH,VALADD,VALADD_S,INVTOTE,INVTOTE_S,INVFINE,INVFINE_S,INVWIPE,INVWIPE_S,INVMATE,INVMATE_S,INVTOTB,INVFINB,INVWIPB,INVMATB,CEXTOT,CEXTOT_S,CEXBLD,CEXMCH,CEXMCHA,CEXMCHC,CEXMCHO,DPRTOT,DPRTOT_S,RPTOT,RPTOT_S,RPBLD,RPMCH,PCHTT,PCHTT_S,PCHTEMP,PCHCMPQ,PCHEXSO,PCHDAPR,PCHCSVC,PCHRPR,PCHRFUS,PCHADVT,PCHPRTE,PCHTAX,PCHOEXP
0100000US,,United States,,336112,Light truck and utility vehicle manufacturing,,2008,67551,1,5036458,2148743,1,826552,185889,231974,904329,58734,109932,4318542,77128161,1,76541239,27256,48686,261055,1,4311138,249925,1,,,107697885,1,107636795,,61090,,,,30135089,1,1536098,1,203135,1,438501,1,894462,1,2233795,210918,864785,1158092,1746446,1,255439,1491007,,,1419155,3328173,1,47658,1,10619,37039,1390598,1,76836,20312,12741,4048,22904,184288,81798,3150,200112,171318,613091
0100000US,,United States,,33612,Heavy duty truck manufacturing,,2009,21974,1,1089112,531083,1,251178,42869,32096,204939,16995,30165,723304,12417670,1,11662931,527618,164656,25272,2,499859,37193,1,,,15771411,1,15189449,,581962,576938,,5024,3169734,5,1494091,1,184014,1,494823,3,815254,1,1617577,268702,594696,754179,72942,1,8441,64501,308,4833,59360,162603,1,25958,4,15148,10810,641966,2,19027,,,,8162,39989,15521,,36302,19252,481191
0100000US,,United States,,33612,Heavy duty truck manufacturing,,2008,26921,1,1252244,510725,1,187504,50383,50599,222240,21216,36947,845262,15651188,1,14849836,486251,236184,35226,1,669310,43691,1,,,18877521,1,18348706,141261,528815,523085,,5730,3130702,1,1622737,1,271421,1,594584,1,756733,1,1792825,347206,618706,826912,214837,1,32574,182264,882,8934,172447,145932,1,26780,1,14640,12140,708907,1,29842,3771,3408,12369,8636,50584,16545,3696,45243,21002,513811
0100000US,,United States,,336120,Heavy duty truck manufacturing,,2009,21974,1,1089112,531083,1,251178,42869,32096,204939,16995,30165,723304,12417670,1,11662931,527618,164656,25272,2,499859,37193,1,,,15771411,1,15189449,,581962,576938,,5024,3169734,5,1494091,1,184014,1,494823,3,815254,1,1617577,268702,594696,754179,72942,1,8441,64501,308,4833,59360,162603,1,25958,4,15148,10810,641966,2,19027,,,,8162,39989,15521,,36302,19252,481191
0100000US,,United States,,336120,Heavy duty truck manufacturing,,2008,26921,1,1252244,510725,1,187504,50383,50599,222240,21216,36947,845262,15651188,1,14849836,486251,236184,35226,1,669310,43691,1,,,18877521,1,18348706,141261,528815,523085,,5730,3130702,1,1622737,1,271421,1,594584,1,756733,1,1792825,347206,618706,826912,214837,1,32574,182264,882,8934,172447,145932,1,26780,1,14640,12140,708907,1,29842,3771,3408,12369,8636,50584,16545,3696,45243,21002,513811
0100000US,,United States,,3362,Motor vehicle body and trailer manufacturing,,2009,89012,1,3519737,922563,1,377744,36956,58873,448990,67390,125908,2308582,13891004,1,12938882,641286,156206,55466,3,1291241,99164,2,221,,21289121,1,20324673,230284,964448,,,165334,6877283,2,3031292,2,824750,4,800132,2,1406410,1,3847721,1097400,1028170,1722152,432017,1,126775,305241,9288,15275,280678,279445,1,133646,3,109036,24610,1604831,3,37293,12376,11476,12636,29653,80158,33352,88438,107007,70341,1122100
0100000US,,United States,,3362,Motor vehicle body and trailer manufacturing,,2008,122873,1,4768989,1191155,2,457701,116197,65336,551922,94606,181057,3218096,19283535,1,18095754,732111,238502,85895,1,2120724,131274,1,,,29472296,1,28300468,376946,1171828,905542,32796,233490,10021191,2,3954213,2,1199744,2,1063078,2,1691392,3,4302298,1249486,1218575,1834237,332217,2,53508,278708,18189,30723,229796,316769,2,159800,2,128868,30932,1822676,3,68357,14934,14906,15924,30111,96139,36669,112072,114014,69584,1249968
0100000US,,United States,,33621,Motor vehicle body and trailer manufacturing,,2009,89012,1,3519737,922563,1,377744,36956,58873,448990,67390,125908,2308582,13891004,1,12938882,641286,156206,55466,3,1291241,99164,2,221,,21289121,1,20324673,230284,964448,,,165334,6877283,2,3031292,2,824750,4,800132,2,1406410,1,3847721,1097400,1028170,1722152,432017,1,126775,305241,9288,15275,280678,279445,1,133646,3,109036,24610,1604831,3,37293,12376,11476,12636,29653,80158,33352,88438,107007,70341,1122100
0100000US,,United States,,33621,Motor vehicle body and trailer manufacturing,,2008,122873,1,4768989,1191155,2,457701,116197,65336,551922,94606,181057,3218096,19283535,1,18095754,732111,238502,85895,1,2120724,131274,1,,,29472296,1,28300468,376946,1171828,905542,32796,233490,10021191,2,3954213,2,1199744,2,1063078,2,1691392,3,4302298,1249486,1218575,1834237,332217,2,53508,278708,18189,30723,229796,316769,2,159800,2,128868,30932,1822676,3,68357,14934,14906,15924,30111,96139,36669,112072,114014,69584,1249968
0100000US,,United States,,336211,Motor vehicle body manufacturing,,2009,37561,2,1577667,449762,2,186014,25083,31158,207508,27494,52440,994250,6282658,2,5674893,466558,69952,26517,3,556954,44738,2,,,9571235,1,8937820,170656,633414,511253,,,3099055,2,1565945,2,364658,4,535678,3,665608,2,1773488,446964,638736,687787,340608,1,95782,244826,4356,10713,229757,116170,3,67684,4,55260,12423,662789,2,23759,8343,7158,9250,14329,36738,12535,33929,42993,24618,449138
0100000US,,United States,,336211,Motor vehicle body manufacturing,,2008,46002,2,1848531,467819,6,178129,48674,26214,214802,34349,66675,1220788,7406098,3,6773833,472808,69257,35953,1,847216,54247,1,,,11274189,3,10575396,237995,698793,549172,13817,135804,3820396,4,1752945,4,467706,3,650359,2,634880,8,1858902,450844,706181,701876,106684,6,16447,90237,5645,11767,72825,125156,5,77590,3,61688,15901,674609,7,41842,10152,10137,11249,14371,40876,10557,34230,40629,23577,436989
0100000US,,United States,,336212,Truck trailer manufacturing,,2009,17781,3,646976,191030,3,88278,4108,13241,85403,13785,25422,425096,2623530,3,2489787,85023,13243,11143,8,359302,24335,5,,,4094631,3,3953119,9250,141512,,,41446,1341215,5,552770,4,149382,6,112679,10,290709,4,770857,194048,198078,378731,48534,5,18375,30160,1117,1986,27057,66701,3,18407,9,14938,3469,300858,14,5828,1740,1518,947,5373,18471,6184,11367,26634,18491,204304
0100000US,,United States,,336212,Truck trailer manufacturing,,2008,23784,1,914978,238501,3,95197,22045,14669,106589,19201,38372,637179,3877962,2,3713267,86916,32594,14735,8,476189,30451,1,,,5997381,2,5836543,64966,160838,114146,2308,44384,2114744,3,737424,2,182140,2,194357,10,360927,2,801099,194829,205916,400354,75703,5,25410,50293,2365,5016,42912,70681,2,22811,2,17413,5397,354834,7,17064,2169,1066,1188,5051,21594,7315,10627,31476,14428,242855
0100000US,,United States,,336213,Motor home manufacturing,,2009,6889,7,261790,68297,8,29874,2497,3527,32399,4983,9269,166822,1155922,8,1109745,23659,12358,3893,15,72411,6268,12,,,1715710,9,1646443,,69266,,,,454220,17,298698,5,68300,11,91275,4,139122,4,527886,140982,116687,270217,7479,1,2723,4756,183,342,4231,24495,6,6713,8,6039,673,130735,1,907,407,1720,676,2452,7657,2273,14005,12683,6142,81813
0100000US,,United States,,336213,Motor home manufacturing,,2008,13204,1,511701,141990,1,62741,12077,8272,58900,9970,18579,338335,2750232,1,2600829,86421,35774,11938,1,291525,15270,1,,,4023785,1,3890451,,133334,115390,,17945,1198812,3,607139,1,185396,4,136066,3,285678,1,723408,211255,208205,303948,25129,2,4324,20805,1080,4477,15248,42249,3,13099,1,11239,1860,155820,10,803,680,1561,777,2852,10618,2922,23072,18675,5755,88106
0100000US,,United States,,336214,Travel trailer and camper manufacturing,,2009,26781,2,1033304,213474,3,73579,5269,10948,123679,21128,38778,722414,3828894,2,3664458,66046,60653,13913,4,302574,23824,2,221,,5907545,2,5787290,50378,120255,,,,1982792,3,613879,5,242409,11,60500,4,310971,2,775490,315406,74668,385417,35395,4,9896,25499,3632,2234,19633,72079,2,40843,4,32799,8044,510448,3,6800,1886,1080,1763,7498,17292,12360,29137,24698,21090,386846
0100000US,,United States,,336214,Travel trailer and camper manufacturing,,2008,39882,1,1493779,342845,2,121633,33401,16180,171631,31086,57431,1021794,5249243,1,5007825,85966,100877,23269,1,505794,31306,1,,,8176940,1,7998078,73985,178862,126834,16671,35357,2887238,1,856706,1,364503,1,82296,2,409907,2,918889,392558,98272,428059,124700,1,7328,117373,9099,9462,98811,78684,1,46300,2,38528,7773,637413,3,8649,1933,2142,2709,7837,23051,15874,44143,23234,25824,482017
0100000US,,United States,,3363,Motor vehicle parts manufacturing,,2009,403660,1,18547126,6672876,1,3019262,305418,365131,2983064,296913,576771,11918725,78048502,1,71464512,3817727,1145192,394337,2,17941616,1226734,1,,,130520776,1,125281612,16374829,5239164,4501427,155795,581941,51569867,1,11063617,1,3008810,3,2290660,2,5764147,1,12852806,3724314,2448768,6679724,4578884,4,576665,4002219,55250,132502,3814467,6149598,1,880777,2,557204,323573,9367700,1,606429,79546,60250,166353,123497,836427,201456,100695,713658,564362,5915028
0100000US,,United States,,3363,Motor vehicle parts manufacturing,,2008,526672,1,24726727,8589935,1,3514390,827247,546117,3702181,392723,757679,16417449,111981134,1,102581090,5913432,1371857,611072,2,25654832,1503683,2,20593,,175613967,1,167684163,23628888,7929804,6597012,90706,1242086,63002735,1,13138823,1,3879401,2,2524440,2,6734982,1,14135778,3932274,3151591,7051913,6836660,5,859458,5977202,79987,174440,5722775,7437090,1,992212,2,613645,378568,11596139,2,966979,104006,58792,172238,140737,1062540,296868,124338,863531,628930,7177179
0100000US,,United States,,33631,Motor vehicle gasoline engine and engine parts manufacturing,,2009,43338,3,2183765,853912,2,391243,51031,45508,366129,32486,63401,1460048,9401498,3,8498693,572180,102718,51449,8,2587687,176458,4,,,16122589,2,15417278,3924984,705311,654916,,50395,6673109,2,1490991,2,298668,3,335157,2,857166,2,1735433,389448,327253,1018733,632387,6,29664,602723,14666,25617,562440,916613,5,72413,3,39718,32695,995939,5,36423,11871,5907,26744,14814,94698,17345,6620,68247,77728,635541
0100000US,,United States,,33631,Motor vehicle gasoline engine and engine parts manufacturing,,2008,55748,4,2872399,1050037,3,423369,98990,70772,456905,41441,84614,2011543,16236369,2,14960721,866603,91621,87590,2,3777927,229833,2,,,24285138,2,23156387,6734575,1128751,977655,219,150877,7951674,1,1720441,10,376196,16,274737,21,1069509,5,1942459,323164,499346,1119949,776258,4,57157,719101,5305,12875,700921,1518425,1,88591,2,46193,42398,1184778,5,68705,20294,4015,4552,13153,119556,31085,7610,85992,87422,742394
0100000US,,United States,,33631M,Motor vehicle gasoline engine and engine parts manufacturing,,2009,43338,3,2183765,853912,2,391243,51031,45508,366129,32486,63401,1460048,9401498,3,8498693,572180,102718,51449,8,2587687,176458,4,,,16122589,2,15417278,3924984,705311,654916,,50395,6673109,2,1490991,2,298668,3,335157,2,857166,2,1735433,389448,327253,1018733,632387,6,29664,602723,14666,25617,562440,916613,5,72413,3,39718,32695,995939,5,36423,11871,5907,26744,14814,94698,17345,6620,68247,77728,635541
0100000US,,United States,,33631M,Motor vehicle gasoline engine and engine parts manufacturing,,2008,55748,4,2872399,1050037,3,423369,98990,70772,456905,41441,84614,2011543,16236369,2,14960721,866603,91621,87590,2,3777927,229833,2,,,24285138,2,23156387,6734575,1128751,977655,219,150877,7951674,1,1720441,10,376196,16,274737,21,1069509,5,1942459,323164,499346,1119949,776258,4,57157,719101,5305,12875,700921,1518425,1,88591,2,46193,42398,1184778,5,68705,20294,4015,4552,13153,119556,31085,7610,85992,87422,742394
0100000US,,United States,,33632,Motor vehicle electrical and electronic equipment manufacturing,,2009,51816,3,2553546,818925,2,373280,38963,65023,341659,35021,68839,1324009,7401403,1,6287616,841460,150382,21178,5,1490950,100768,2,,1213,13796310,1,12681021,909425,1115289,1041279,15514,58495,6250356,2,1563672,3,496859,6,217542,2,849271,3,1806818,581256,263436,962127,323804,1,30436,293368,4395,26687,262286,521143,2,100369,4,69901,30469,1463534,2,81476,21035,10827,57329,18495,74014,31384,14461,141858,74534,938123
0100000US,,United States,,33632,Motor vehicle electrical and electronic equipment manufacturing,,2008,66582,1,3159624,1039302,1,438993,91118,78304,430887,45714,87644,1696569,10187894,3,8110343,1759593,154671,36025,2,2270354,127262,1,,,18150922,2,16281737,1096233,1869185,1777591,24552,67042,7896830,1,2013813,1,762767,2,277269,4,973776,1,2096346,792014,321785,982547,714348,8,63095,651254,8377,16852,626025,543978,1,99277,1,71688,27590,1975683,8,119531,25913,9220,87694,18385,111605,39386,23078,147101,65443,1328328
0100000US,,United States,,33632M,Motor vehicle electrical and electronic equipment manufacturing,,2009,51816,3,2553546,818925,2,373280,38963,65023,341659,35021,68839,1324009,7401403,1,6287616,841460,150382,21178,5,1490950,100768,2,,1213,13796310,1,12681021,909425,1115289,1041279,15514,58495,6250356,2,1563672,3,496859,6,217542,2,849271,3,1806818,581256,263436,962127,323804,1,30436,293368,4395,26687,262286,521143,2,100369,4,69901,30469,1463534,2,81476,21035,10827,57329,18495,74014,31384,14461,141858,74534,938123
0100000US,,United States,,33632M,Motor vehicle electrical and electronic equipment manufacturing,,2008,66582,1,3159624,1039302,1,438993,91118,78304,430887,45714,87644,1696569,10187894,3,8110343,1759593,154671,36025,2,2270354,127262,1,,,18150922,2,16281737,1096233,1869185,1777591,24552,67042,7896830,1,2013813,1,762767,2,277269,4,973776,1,2096346,792014,321785,982547,714348,8,63095,651254,8377,16852,626025,543978,1,99277,1,71688,27590,1975683,8,119531,25913,9220,87694,18385,111605,39386,23078,147101,65443,1328328
0100000US,,United States,,33633,Motor vehicle steering and suspension component (except spring) manufacturing,,2009,33338,1,1340126,482035,1,198875,15517,30057,237586,24697,47476,832379,5015687,1,4718127,82644,81657,36525,2,1686787,96734,1,,,8092743,1,7969009,285091,123734,92692,724,30318,3032241,2,765321,2,177097,2,156458,1,431767,3,881083,204762,178915,497407,245982,2,64852,181129,2728,6569,171833,414580,1,41389,6,24278,17111,586360,3,46021,3633,3595,5771,6521,46501,12968,3648,41912,22346,393442
0100000US,,United States,,33633,Motor vehicle steering and suspension component (except spring) manufacturing,,2008,34129,3,1559800,548890,1,208970,45459,27486,266975,25906,46553,988723,5730532,2,5341156,149198,94783,43535,2,1680771,101859,1,,,9023645,2,8819912,487618,203734,166950,,,3314697,1,843413,2,234065,7,181293,2,428055,1,837527,212184,175228,450115,373957,7,27844,346114,5532,17643,322939,346987,6,47271,6,26453,20818,775508,7,89278,5863,5353,8140,8160,56173,15186,5389,45446,27412,509109
0100000US,,United States,,336330,Motor vehicle steering and suspension component (except spring) manufacturing,,2009,33338,1,1340126,482035,1,198875,15517,30057,237586,24697,47476,832379,5015687,1,4718127,82644,81657,36525,2,1686787,96734,1,,,8092743,1,7969009,285091,123734,92692,724,30318,3032241,2,765321,2,177097,2,156458,1,431767,3,881083,204762,178915,497407,245982,2,64852,181129,2728,6569,171833,414580,1,41389,6,24278,17111,586360,3,46021,3633,3595,5771,6521,46501,12968,3648,41912,22346,393442
0100000US,,United States,,336330,Motor vehicle steering and suspension component (except spring) manufacturing,,2008,34129,3,1559800,548890,1,208970,45459,27486,266975,25906,46553,988723,5730532,2,5341156,149198,94783,43535,2,1680771,101859,1,,,9023645,2,8819912,487618,203734,166950,,,3314697,1,843413,2,234065,7,181293,2,428055,1,837527,212184,175228,450115,373957,7,27844,346114,5532,17643,322939,346987,6,47271,6,26453,20818,775508,7,89278,5863,5353,8140,8160,56173,15186,5389,45446,27412,509109
0100000US,,United States,,33634,Motor vehicle brake system manufacturing,,2009,20021,3,795655,319905,2,149550,10037,16307,144011,14436,27346,455081,4431016,2,3592725,733564,19685,18333,4,903083,66708,2,,,7541072,2,6731278,502542,809794,781664,,,2994044,2,750470,5,335337,14,66907,5,348226,7,892197,435576,89199,367422,147784,5,11489,136295,803,1188,134304,271360,2,26725,3,16652,10073,535135,4,28619,1660,1354,5521,6291,50943,15032,3797,26158,20606,375154
0100000US,,United States,,33634,Motor vehicle brake system manufacturing,,2008,26435,1,1026818,410183,1,154933,37362,29245,188643,19287,36243,636510,5683108,1,4994815,545291,34004,25548,4,1583619,83449,1,47,,9082124,1,8555203,502500,526921,496749,,,3386548,1,844795,1,370272,1,83726,6,390797,1,856811,371307,103743,381761,281600,5,11327,270273,1269,8802,260201,307221,1,32303,2,20124,12179,667375,5,44662,2709,2022,10078,7178,64233,13240,4177,38774,23390,456911
0100000US,,United States,,336340,Motor vehicle brake system manufacturing,,2009,20021,3,795655,319905,2,149550,10037,16307,144011,14436,27346,455081,4431016,2,3592725,733564,19685,18333,4,903083,66708,2,,,7541072,2,6731278,502542,809794,781664,,,2994044,2,750470,5,335337,14,66907,5,348226,7,892197,435576,89199,367422,147784,5,11489,136295,803,1188,134304,271360,2,26725,3,16652,10073,535135,4,28619,1660,1354,5521,6291,50943,15032,3797,26158,20606,375154
0100000US,,United States,,336340,Motor vehicle brake system manufacturing,,2008,26435,1,1026818,410183,1,154933,37362,29245,188643,19287,36243,636510,5683108,1,4994815,545291,34004,25548,4,1583619,83449,1,47,,9082124,1,8555203,502500,526921,496749,,,3386548,1,844795,1,370272,1,83726,6,390797,1,856811,371307,103743,381761,281600,5,11327,270273,1269,8802,260201,307221,1,32303,2,20124,12179,667375,5,44662,2709,2022,10078,7178,64233,13240,4177,38774,23390,456911
0100000US,,United States,,33635,Motor vehicle transmission and power train parts manufacturing,,2009,46946,3,2854918,1138983,1,510756,69354,47113,511760,35772,71417,2063467,11484687,4,10842537,238504,109718,83813,3,3076153,210114,1,,,21046860,3,20682614,5384435,364246,303839,,,9417340,2,1798037,3,364087,2,530569,7,903380,3,2046938,436227,573636,1037076,1368222,2,291102,1077120,6907,11972,1058241,1327380,2,93800,5,53167,40634,1278154,4,57861,9009,5245,20498,12150,126800,25201,13315,135289,116089,756697
0100000US,,United States,,33635,Motor vehicle transmission and power train parts manufacturing,,2008,67564,1,4145876,1373946,1,560382,144712,77648,591204,53189,101901,3167974,17318994,1,16527028,249003,185274,132700,1,3846223,224989,1,,,27281344,1,26883163,7179761,398182,303156,15439,79586,9710782,1,1998842,1,438175,2,563188,2,997480,3,2460460,489071,769879,1201510,1695274,3,277955,1417319,15978,22872,1378470,1775535,1,94540,3,44997,49544,1378425,4,64111,6542,5376,19489,15103,145654,48692,16834,158544,124340,773740
0100000US,,United States,,336350,Motor vehicle transmission and power train parts manufacturing,,2009,46946,3,2854918,1138983,1,510756,69354,47113,511760,35772,71417,2063467,11484687,4,10842537,238504,109718,83813,3,3076153,210114,1,,,21046860,3,20682614,5384435,364246,303839,,,9417340,2,1798037,3,364087,2,530569,7,903380,3,2046938,436227,573636,1037076,1368222,2,291102,1077120,6907,11972,1058241,1327380,2,93800,5,53167,40634,1278154,4,57861,9009,5245,20498,12150,126800,25201,13315,135289,116089,756697
0100000US,,United States,,336350,Motor vehicle transmission and power train parts manufacturing,,2008,67564,1,4145876,1373946,1,560382,144712,77648,591204,53189,101901,3167974,17318994,1,16527028,249003,185274,132700,1,3846223,224989,1,,,27281344,1,26883163,7179761,398182,303156,15439,79586,9710782,1,1998842,1,438175,2,563188,2,997480,3,2460460,489071,769879,1201510,1695274,3,277955,1417319,15978,22872,1378470,1775535,1,94540,3,44997,49544,1378425,4,64111,6542,5376,19489,15103,145654,48692,16834,158544,124340,773740
0100000US,,United States,,33636,Motor vehicle seating and interior trim manufacturing,,2009,37555,2,1562249,553385,1,223434,13915,25969,290066,26570,53490,916781,9042290,2,8800591,80706,77475,17835,6,910268,65683,2,,,12941768,2,12708260,703273,233508,123595,,,3906049,1,630708,2,90744,4,125777,6,414187,2,641287,85789,115006,440492,176275,2,16118,160157,2175,7401,150580,328805,1,85354,3,68044,17310,925816,3,68555,4311,4960,6272,13847,73922,14184,7138,51233,27635,653760
0100000US,,United States,,33636,Motor vehicle seating and interior trim manufacturing,,2008,47037,1,1977915,727038,1,304294,65056,43059,314629,33979,68263,1170275,12867722,1,12426085,253900,77946,27841,2,1511458,81950,1,,,17757041,1,17398547,451446,358493,320120,,,4838779,1,639077,3,75764,9,133549,11,429763,2,680694,107959,132077,440658,229913,6,21787,208126,2254,7693,198180,387395,1,81812,2,62320,19492,815431,5,80856,4310,2921,4935,11687,70693,12269,7418,40674,23444,556224
0100000US,,United States,,336360,Motor vehicle seating and interior trim manufacturing,,2009,37555,2,1562249,553385,1,223434,13915,25969,290066,26570,53490,916781,9042290,2,8800591,80706,77475,17835,6,910268,65683,2,,,12941768,2,12708260,703273,233508,123595,,,3906049,1,630708,2,90744,4,125777,6,414187,2,641287,85789,115006,440492,176275,2,16118,160157,2175,7401,150580,328805,1,85354,3,68044,17310,925816,3,68555,4311,4960,6272,13847,73922,14184,7138,51233,27635,653760
0100000US,,United States,,336360,Motor vehicle seating and interior trim manufacturing,,2008,47037,1,1977915,727038,1,304294,65056,43059,314629,33979,68263,1170275,12867722,1,12426085,253900,77946,27841,2,1511458,81950,1,,,17757041,1,17398547,451446,358493,320120,,,4838779,1,639077,3,75764,9,133549,11,429763,2,680694,107959,132077,440658,229913,6,21787,208126,2254,7693,198180,387395,1,81812,2,62320,19492,815431,5,80856,4310,2921,4935,11687,70693,12269,7418,40674,23444,556224
0100000US,,United States,,33637,Motor vehicle metal stamping,,2009,65146,2,3074154,1083312,2,515927,41245,47775,478365,49922,94758,2233496,10027412,2,9199206,172748,371767,58656,3,3150193,225034,1,,,17738909,2,17264887,2294722,474022,194095,,286763,7562837,2,1189722,3,315214,5,367360,3,507148,4,1431940,417242,399294,615404,758895,22,59237,699658,5996,20927,672735,1079506,1,198155,3,109836,88319,999652,4,87998,16007,11655,12906,16167,168779,25227,2484,80321,112237,465871
0100000US,,United States,,33637,Motor vehicle metal stamping,,2008,87057,1,4284757,1471310,1,626982,171384,82928,590017,67954,129880,3078735,14439670,1,13484628,191811,426205,87224,1,4090978,249802,1,,,24400812,1,23426090,4176908,974722,218759,,750310,9864753,1,1440776,2,392225,3,426912,2,621639,2,1564170,421393,478146,664630,1266920,27,250646,1016274,7587,31659,977028,1177780,1,218105,1,127070,91036,1450490,5,155547,10463,9259,7699,22413,218556,40775,4632,117490,133675,729979
0100000US,,United States,,336370,Motor vehicle metal stamping,,2009,65146,2,3074154,1083312,2,515927,41245,47775,478365,49922,94758,2233496,10027412,2,9199206,172748,371767,58656,3,3150193,225034,1,,,17738909,2,17264887,2294722,474022,194095,,286763,7562837,2,1189722,3,315214,5,367360,3,507148,4,1431940,417242,399294,615404,758895,22,59237,699658,5996,20927,672735,1079506,1,198155,3,109836,88319,999652,4,87998,16007,11655,12906,16167,168779,25227,2484,80321,112237,465871
0100000US,,United States,,336370,Motor vehicle metal stamping,,2008,87057,1,4284757,1471310,1,626982,171384,82928,590017,67954,129880,3078735,14439670,1,13484628,191811,426205,87224,1,4090978,249802,1,,,24400812,1,23426090,4176908,974722,218759,,750310,9864753,1,1440776,2,392225,3,426912,2,621639,2,1564170,421393,478146,664630,1266920,27,250646,1016274,7587,31659,977028,1177780,1,218105,1,127070,91036,1450490,5,155547,10463,9259,7699,22413,218556,40775,4632,117490,133675,729979
0100000US,,United States,,33639,Other motor vehicle parts manufacturing,,2009,105501,3,4182713,1422420,2,656198,65356,87378,613488,78009,150044,2633465,21244510,2,19525016,1095921,231789,106549,6,4136495,285235,1,,,33240525,2,31827266,2370357,1413259,1309347,35030,68882,11733891,3,2874695,3,930804,7,490889,3,1453002,3,3417108,1174015,502029,1741064,925536,2,73767,851769,17579,32141,802048,1290210,2,262571,4,175609,86962,2583110,4,199477,12020,16707,31313,35212,200770,60114,49231,168639,113187,1696440
0100000US,,United States,,33639,Other motor vehicle parts manufacturing,,2008,142122,3,5699539,1969229,3,796468,173166,136674,862921,105253,202582,3667120,29516844,2,26736313,1898032,307352,170608,6,6893502,404539,6,,,45632940,2,43163125,2999847,2469815,2336032,25538,108246,16038673,3,3637665,2,1229937,2,583766,2,1823963,2,3697312,1215182,671386,1810744,1498389,3,149649,1348741,33687,56043,1259011,1379770,1,330312,5,214802,115510,3348449,4,344289,27911,20625,29651,44658,276070,96235,55199,229510,143805,2080495
0100000US,,United States,,336391,Motor vehicle air-conditioning manufacturing,,2009,11201,1,472250,163927,1,75121,9569,15055,64183,8475,16136,313585,2598874,3,2326524,220191,10973,7544,6,612705,33643,1,,,3539306,2,3280692,,258614,251091,,,903056,4,422351,5,106011,18,52077,1,264263,2,437113,143572,45099,248442,161943,1,984,160959,1824,4214,154921,183393,1,15113,4,10314,4799,230280,1,17188,680,2007,3429,2171,16101,15139,2346,18202,8143,144875
0100000US,,United States,,336391,Motor vehicle air-conditioning manufacturing,,2008,14910,1,659103,222455,1,92988,19766,19073,90628,11394,22108,461903,3383680,1,3046949,267251,17888,14449,1,716597,37144,1,,,4523327,1,4191815,41413,331512,319203,1178,11131,1106055,4,455433,1,156447,1,46071,2,252915,1,485909,175925,59631,250353,195671,3,2398,193273,4438,6847,181989,141791,1,21414,3,14062,7352,344866,6,32742,1195,5422,3200,3052,25420,20122,5000,38943,14760,195011
0100000US,,United States,,336399,All other miscellaneous motor vehicle parts manufacturing,,2009,94300,3,3710463,1258492,2,581077,55787,72323,549305,69534,133908,2319880,18645636,3,17198493,875730,220817,99004,6,3523790,251592,2,,,29701219,2,28546574,,1154645,1058257,,,10830835,3,2452344,4,824793,7,438812,3,1188739,4,2979995,1030443,456930,1492622,763593,3,72783,690810,15755,27927,647128,1106818,2,247458,4,165295,82164,2352830,4,182289,11340,14700,27884,33042,184669,44976,46885,150438,105044,1551565
0100000US,,United States,,336399,All other miscellaneous motor vehicle parts manufacturing,,2008,127212,3,5040436,1746774,4,703480,153399,117601,772293,93859,180474,3205217,26133164,2,23689363,1630781,289465,156159,7,6176905,367395,7,,,41109614,2,38971310,2958434,2138303,2016829,24360,97115,14932617,3,3182233,2,1073490,3,537695,3,1571048,2,3211403,1039257,611755,1560391,1302718,4,147251,1155467,29248,49196,1077023,1237979,1,308898,6,200740,108158,3003582,5,311546,26716,15203,26452,41606,250650,76113,50200,190567,129045,1885484
0100000US,,United States,,3364,Aerospace product and parts manufacturing,,2009,429777,1,31625906,11034754,1,4025074,1289124,969413,4751143,222777,447016,15035138,86250203,1,74784363,2708701,7707672,238727,1,12013505,810741,1,292650,30270,178924241,1,173568487,4995847,5355754,2883919,667324,1804511,99173054,1,56648045,1,5601236,1,44327677,1,6719132,1,50598111,5426708,37950584,7220819,3039529,1,853827,2185701,64059,215559,1906084,2470066,1,839680,1,648647,191033,15054233,1,1415070,259201,343789,1759339,366394,792019,316681,289924,1012973,623902,7874941
0100000US,,United States,,3364,Aerospace product and parts manufacturing,,2008,460162,1,32229644,9800031,1,3322865,905042,1000145,4571979,247585,492516,15215868,88706503,1,74742603,4204748,8560858,341780,1,12983728,856513,1,294851,,183930222,1,178075427,4695349,5854795,4256237,130193,1468364,99449414,1,52741506,1,5700831,1,40261287,1,6779388,2,50186385,6766002,36908079,6512304,3644060,2,968430,2675631,23609,251440,2400582,2381643,1,973849,1,722450,251399,12675214,1,1280885,246084,301095,1203018,260837,731218,342179,285971,791381,541001,6691544
