GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,EMP,EMP_S,PAYANN,PAYANN_S,BENEFIT,BENEFIT_S,BENHEA,BENHEA_S,BENPEB,BENPEB_S,BENPEC,BENPEC_S,BENOTH,BENOTH_S,EMPAVPW,EMPAVPW_S,HOURS,HOURS_S,PAYANPW,PAYANPW_S,CSTMTOT,CSTMTOT_S,CSTMPRT,CSTMPRT_S,CSTRSL,CSTRSL_S,CSTFU,CSTFU_S,CSTELEC,CSTELEC_S,CSTCNT,CSTCNT_S,ELECPCH,ELECPCH_S,ELECGEN,ELECGEN_S,ELECSLD,ELECSLD_S,RCPTOT,RCPTOT_S,RCPTPLM,RCPTPLM_S,RCPTRAN,RCPTRAN_S,MSCTOT,MSCTOT_S,MSCRSLTT,MSCRSLTT_S,MSCCNTTT,MSCCNTTT_S,MSCOTH,MSCOTH_S,VALADD,VALADD_S,INVTOTB,INVTOTB_S,INVFINB,INVFINB_S,INVWIPB,INVWIPB_S,INVMATB,INVMATB_S,INVTOTE,INVTOTE_S,INVFINE,INVFINE_S,INVWIPE,INVWIPE_S,INVMATE,INVMATE_S,CEXTOT,CEXTOT_S,CEXBLD,CEXBLD_S,CEXMCH,CEXMCH_S,CEXMCHA,CEXMCHA_S,CEXMCHC,CEXMCHC_S,CEXMCHO,CEXMCHO_S,RPTOT,RPTOT_S,RPBLD,RPBLD_S,RPMCH,RPMCH_S,PCHTT,PCHTT_S,PCHTEMP,PCHTEMP_S,PCHCMPQ,PCHCMPQ_S,PCHEXSO,PCHEXSO_S,PCHDAPR,PCHDAPR_S,PCHCSVC,PCHCSVC_S,PCHRPR,PCHRPR_S,PCHRFUS,PCHRFUS_S,PCHADVT,PCHADVT_S,PCHPRTE,PCHPRTE_S,PCHTAX,PCHTAX_S,PCHOEXP,PCHOEXP_S
0100000US,,United States,311611,Animal (except poultry) slaughtering,2014,148223,0.5,5312463,0.5,1429745,0.4,660602,0.5,54594,4.7,61080,4.5,653468,0.6,130713,0.5,268800,0.4,4255766,0.5,86878515,0.3,85211848,0.3,920910,1.7,249380,0.4,416304,0.4,80073,4.3,6014165,0.5,D,D,0,X,102749558,0.3,101645537,0.3,11144292,0.0,1104022,5.3,1061931,1.7,D,D,D,D,16186046,0.5,2655150,1.1,1843944,1.6,408983,1.8,402222,0.7,2989835,0.5,2108408,0.5,459522,1.7,421905,1.0,1470937,1.1,448373,1.0,1022564,1.2,14984,8.4,8585,2.8,998995,1.2,188963,1.7,93889,3.4,95074,0.8,2640441,2.1,139039,1.9,6408,5.3,4456,2.3,3049,6.5,9935,4.7,486649,2.0,161285,3.0,99250,7.4,109828,3.2,76715,2.0,1543827,2.9
0100000US,,United States,311612,Meat processed from carcasses,2014,95307,1.5,3810675,2.7,1033994,2.0,464699,1.9,40057,3.0,66494,4.3,462744,2.3,79083,1.2,165952,1.3,2687720,1.3,34969701,1.0,33538547,0.5,885354,21.5,121764,1.1,339841,1.3,84195,7.5,4352969,1.4,2492,13.3,1075,15.6,49498536,1.3,48341968,1.0,1096369,0.0,1156568,19.3,1071431,20.8,37349,16.9,47788,7.6,14665644,2.8,2647054,1.6,1310290,1.2,395758,2.1,941005,2.8,2842734,3.0,1389826,2.5,453033,2.5,999875,5.2,923099,2.9,250188,2.8,672911,3.3,11546,11.8,26861,2.4,634503,3.5,160939,1.3,103819,1.7,57121,2.0,2662669,3.7,276332,5.4,12980,7.6,5168,4.1,7870,11.6,15257,7.6,339216,3.6,149098,6.3,157167,9.5,101190,4.9,65697,2.9,1532695,4.6
0100000US,,United States,311613,Rendering and meat byproduct processing,2014,9378,3.2,474187,2.3,146415,2.3,62646,3.3,8149,1.6,15838,3.2,59782,1.8,5533,4.6,12300,3.5,257224,3.1,3165217,3.4,2781440,3.7,122217,4.7,171261,1.2,79840,6.0,10460,19.3,1015688,6.6,D,D,0,X,5246125,1.8,5057290,1.9,153259,0.0,188835,9.6,136287,4.8,D,D,D,D,2103105,1.8,188175,3.4,134582,3.3,17864,23.8,35730,3.9,220213,7.7,153990,10.7,20653,7.5,45570,4.2,196886,28.1,35218(s),59.0(s),161668,21.5,17320,5.7,2662(s),44.1(s),141686,23.7,26227,5.9,7438,4.3,18789,8.0,417877,8.3,4739,8.6,863,17.6,471,13.7,518,11.5,3829,6.6,76165,8.8,37086,7.1,1337,6.9,7873,25.5,15885,4.7,269110,9.2
0100000US,,United States,311615,Poultry processing,2014,219186,1.7,6587284,1.5,1722125,1.8,781665,2.5,45158,3.7,92074,3.2,803229,1.8,197222,1.8,411851,1.5,5348984,1.7,38226147,0.6,36906404,0.6,445197,5.0,241631,3.3,570231,1.1,62684,9.0,8352541,1.0,15546,32.7,0,X,63676236,0.4,63070508,0.4,5093147,0.0,605728,4.0,500194,4.4,72537,7.5,32996,7.0,25275020,1.2,1951842,0.6,912095,0.9,382070,1.1,657678,0.9,1739133,1.3,834530,1.6,284565,5.6,620038,1.7,1379352,3.1,298392,5.8,1080961,3.4,18082,2.0,13912,10.3,1048967,3.5,138262,10.8,30645,10.7,107617,13.2,2969888,2.5,242152,3.2,5571,5.7,4964,2.4,4583,3.1,13937,3.3,379192,5.6,358659,2.7,28450,5.1,124357,3.6,84639,7.7,1723384,2.6
0100000US,,United States,3117,Seafood product preparation and packaging,2014,32394,1.1,1284456,0.8,296146,0.9,104169,1.8,10344,4.0,21163,3.0,160469,0.9,26980,1.3,52683,1.0,874448,0.9,7382150,1.9,6798922,1.9,266427,10.4,179583,1.1,88465,2.0,48754,1.8,935208,1.5,78913,0.0,D,D,12389542,1.6,11963236,1.7,D,D,426306,3.7,331020,4.7,80681,0.9,14606,4.4,5015165,1.6,1649234,3.1,1095160,4.1,56922,10.6,497153,1.2,1999512,3.2,1300254,4.5,64694,9.5,634564,1.1,242447,2.7,52014,5.8,190433,2.5,7195,10.3,2868,3.7,180369,2.5,94722,11.2,55368,3.9,39354,22.4,1152999,5.3,102348,24.7,3446,4.5,1099,7.0,2247,9.8,9713,3.7,122028,3.7,37752,4.3,39861,8.6,32890,3.4,54574,6.4,747042,4.1
0100000US,,United States,31171,Seafood product preparation and packaging,2014,32394,1.1,1284456,0.8,296146,0.9,104169,1.8,10344,4.0,21163,3.0,160469,0.9,26980,1.3,52683,1.0,874448,0.9,7382150,1.9,6798922,1.9,266427,10.4,179583,1.1,88465,2.0,48754,1.8,935208,1.5,78913,0.0,D,D,12389542,1.6,11963236,1.7,D,D,426306,3.7,331020,4.7,80681,0.9,14606,4.4,5015165,1.6,1649234,3.1,1095160,4.1,56922,10.6,497153,1.2,1999512,3.2,1300254,4.5,64694,9.5,634564,1.1,242447,2.7,52014,5.8,190433,2.5,7195,10.3,2868,3.7,180369,2.5,94722,11.2,55368,3.9,39354,22.4,1152999,5.3,102348,24.7,3446,4.5,1099,7.0,2247,9.8,9713,3.7,122028,3.7,37752,4.3,39861,8.6,32890,3.4,54574,6.4,747042,4.1
0100000US,,United States,311710,Seafood product preparation and packaging,2014,32394,1.1,1284456,0.8,296146,0.9,104169,1.8,10344,4.0,21163,3.0,160469,0.9,26980,1.3,52683,1.0,874448,0.9,7382150,1.9,6798922,1.9,266427,10.4,179583,1.1,88465,2.0,48754,1.8,935208,1.5,78913,0.0,D,D,12389542,1.6,11963236,1.7,D,D,426306,3.7,331020,4.7,80681,0.9,14606,4.4,5015165,1.6,1649234,3.1,1095160,4.1,56922,10.6,497153,1.2,1999512,3.2,1300254,4.5,64694,9.5,634564,1.1,242447,2.7,52014,5.8,190433,2.5,7195,10.3,2868,3.7,180369,2.5,94722,11.2,55368,3.9,39354,22.4,1152999,5.3,102348,24.7,3446,4.5,1099,7.0,2247,9.8,9713,3.7,122028,3.7,37752,4.3,39861,8.6,32890,3.4,54574,6.4,747042,4.1
0100000US,,United States,3118,Bakeries and tortilla manufacturing,2014,238584,0.8,9571769,0.7,2881742,0.8,1197560,1.0,222650,2.1,211614,2.5,1249919,0.8,170624,0.9,330186,0.8,5939059,0.8,30388535,0.6,27146033,0.6,2163528,2.5,299649,1.1,613202,0.7,166122,6.0,7090898,0.7,44739(s),70.0(s),D,D,68670620,0.6,65666326,0.7,1388084,0.0,3004295,2.6,2769675,2.5,59877,13.7,174743,19.3,38304041,0.9,2624053,1.1,1144399,1.4,81635,4.0,1398019,1.4,2651396,0.7,1170728,1.1,77262,6.8,1403406,1.0,1868200,2.4,291365,9.4,1576835,2.1,41712,6.1,60712,2.3,1474411,2.2,772558,2.0,543714,2.4,228844,3.2,6141458,2.0,991351,4.7,31469,7.1,8506,5.2,30331,2.8,51840,1.8,505325,1.6,142182,2.4,733934,1.4,228805,2.4,236271,1.9,3181445,2.6
0100000US,,United States,31181,Bread and bakery product manufacturing,2014,171356,1.1,6501498,0.9,1916699,1.1,778944,1.3,127062,3.7,152723,3.1,857970,1.2,116297,1.3,223355,1.2,3807984,1.2,15678584,0.9,13716798,0.9,1286389,4.2,194205,1.3,386004,0.9,95189,10.1,4320367,0.8,44739(s),70.0(s),D,D,39797656,0.8,38032788,0.8,D,D,1764869,4.2,1573067,4.3,29287,3.7,162514,19.7,24119509,1.1,1111066,1.8,398574,2.4,39139,4.1,673353,1.8,1142327,1.3,403213,1.8,34937,14.3,704177,1.2,1094460,3.8,178043,15.0,916418,3.3,21113,8.7,33106,2.9,862199,3.5,584527,2.5,411029,2.9,173498,3.5,3978887,2.6,712447,6.5,22897,9.4,4718,8.9,12669,3.9,38639,2.1,331380,1.9,84663,3.6,217624,4.3,134250,2.9,162791,2.0,2256809,2.9
0100000US,,United States,311811,Retail bakeries,2014,45241,2.7,1050289,2.1,191388,2.7,57919,3.5,4535,9.5,9046,4.6,119889,3.0,27372,2.9,41250,2.7,657045,2.2,1036316,4.2,915310,4.5,26700,14.6,20253,4.9,40617,4.2,33436,8.9,409198,4.0,911(s),94.6(s),0,X,3091616,2.9,3050785,3.0,D,D,40831,12.8,37688,12.9,1885(s),57.6(s),1258,24.8,2061107,2.8,61674,10.0,18206,18.4,1332(s),64.2(s),42135,7.9,71390,14.1,22636,20.1,S,A,46045,11.0,71611,13.2,7197,20.2,64414,13.7,10517,16.4,2012,19.1,51885,14.0,130685,5.1,103142,5.3,27543,10.4,461695,9.4,79207,18.4,1370,11.5,722,13.9,1969,14.2,6497,6.3,31312,5.1,10111,6.6,23403,34.9,21658,10.6,18791,8.4,266655,7.2
0100000US,,United States,311812,Commercial bakeries,2014,105326,1.2,4658715,1.1,1491192,1.3,616345,1.6,114843,4.0,124415,3.8,635589,1.5,72554,1.5,146927,1.3,2629992,1.6,11479549,1.1,9851134,1.1,1144599,4.6,153083,1.4,284279,1.0,46455,19.0,3149975,0.9,43828(s),71.5(s),D,D,31072551,1.0,29488816,1.0,364961,0.0,1583735,4.7,1395749,4.8,27402,0.0,160584,19.9,19593871,1.3,704751,2.4,216872,3.2,24256,5.4,463622,2.5,721651,1.3,216866,2.4,25132,6.9,479652,1.3,719954,5.6,141977,18.8,577977,5.1,6802,7.4,16574,5.0,554600,5.2,400203,3.2,268697,4.0,131506,4.1,3058193,3.0,560844,7.7,19684,10.9,3176,12.6,6428,6.0,27056,2.4,246690,2.3,56764,4.9,174258,2.6,92411,2.7,124554,1.8,1746327,3.5
0100000US,,United States,311813,"Frozen cakes, pies, and other pastries manufacturing",2014,20790,3.2,792494,1.9,234118,2.2,104680,2.4,7684,13.5,19261,2.3,102493,2.6,16371,4.0,35179,3.7,520947,3.1,3162718,1.4,2950353,1.5,115090,4.1,20868,3.2,61108,1.3,15299,15.0,761194,1.3,0,X,0,X,5633489,1.1,5493187,1.1,193314,0.0,140302,3.9,139631,3.9,0,X,672,17.4,2464531,1.3,344641,2.3,163496,3.4,13550,1.4,167595,1.9,349286,1.0,163711,1.4,7096,3.5,178480,1.4,302895,1.1,28868,2.6,274026,1.1,3793,10.5,14519,2.0,255714,1.1,53639,1.6,39189,1.9,14450,2.7,458998,3.9,72397,6.7,1843,7.0,819,10.3,4272,3.5,5085,4.7,53379,3.9,17787,5.4,19963,6.8,20181,9.8,19445,8.9,243827,3.7
